task_id	unit_type	root_id	barrier_id	root_kind	family	tau	fit_size	prior	model	state	launch_ready	launch_mode	slot_cost	priority	prepared_root	run_root	script_ref	notes
signoff__root__static_shrink__gausmix__tau_0p25__tt_1000__ridge	root_signoff	root__static_shrink__gausmix__tau_0p25__tt_1000__ridge	NA	static_shrink	gausmix	0.25	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__gausmix__tau_0p95__tt_100__rhs	root_signoff	root__static_shrink__gausmix__tau_0p95__tt_100__rhs	NA	static_shrink	gausmix	0.95	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__gausmix__tau_0p95__tt_100__ridge	root_signoff	root__static_shrink__gausmix__tau_0p95__tt_100__ridge	NA	static_shrink	gausmix	0.95	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__gausmix__tau_0p95__tt_1000__rhs	root_signoff	root__static_shrink__gausmix__tau_0p95__tt_1000__rhs	NA	static_shrink	gausmix	0.95	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__gausmix__tau_0p95__tt_1000__ridge	root_signoff	root__static_shrink__gausmix__tau_0p95__tt_1000__ridge	NA	static_shrink	gausmix	0.95	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p05__tt_100__rhs	root_signoff	root__static_shrink__laplace__tau_0p05__tt_100__rhs	NA	static_shrink	laplace	0.05	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p05__tt_100__ridge	root_signoff	root__static_shrink__laplace__tau_0p05__tt_100__ridge	NA	static_shrink	laplace	0.05	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p05__tt_1000__rhs	root_signoff	root__static_shrink__laplace__tau_0p05__tt_1000__rhs	NA	static_shrink	laplace	0.05	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p05__tt_1000__ridge	root_signoff	root__static_shrink__laplace__tau_0p05__tt_1000__ridge	NA	static_shrink	laplace	0.05	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p25__tt_100__rhs	root_signoff	root__static_shrink__laplace__tau_0p25__tt_100__rhs	NA	static_shrink	laplace	0.25	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p25__tt_100__ridge	root_signoff	root__static_shrink__laplace__tau_0p25__tt_100__ridge	NA	static_shrink	laplace	0.25	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p25__tt_1000__rhs	root_signoff	root__static_shrink__laplace__tau_0p25__tt_1000__rhs	NA	static_shrink	laplace	0.25	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p25__tt_1000__ridge	root_signoff	root__static_shrink__laplace__tau_0p25__tt_1000__ridge	NA	static_shrink	laplace	0.25	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p95__tt_100__rhs	root_signoff	root__static_shrink__laplace__tau_0p95__tt_100__rhs	NA	static_shrink	laplace	0.95	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p95__tt_100__ridge	root_signoff	root__static_shrink__laplace__tau_0p95__tt_100__ridge	NA	static_shrink	laplace	0.95	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p95__tt_1000__rhs	root_signoff	root__static_shrink__laplace__tau_0p95__tt_1000__rhs	NA	static_shrink	laplace	0.95	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__laplace__tau_0p95__tt_1000__ridge	root_signoff	root__static_shrink__laplace__tau_0p95__tt_1000__ridge	NA	static_shrink	laplace	0.95	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p05__tt_100__rhs	root_signoff	root__static_shrink__normal__tau_0p05__tt_100__rhs	NA	static_shrink	normal	0.05	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p05__tt_100__ridge	root_signoff	root__static_shrink__normal__tau_0p05__tt_100__ridge	NA	static_shrink	normal	0.05	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p05__tt_1000__rhs	root_signoff	root__static_shrink__normal__tau_0p05__tt_1000__rhs	NA	static_shrink	normal	0.05	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p05__tt_1000__ridge	root_signoff	root__static_shrink__normal__tau_0p05__tt_1000__ridge	NA	static_shrink	normal	0.05	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p25__tt_100__rhs	root_signoff	root__static_shrink__normal__tau_0p25__tt_100__rhs	NA	static_shrink	normal	0.25	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p25__tt_100__ridge	root_signoff	root__static_shrink__normal__tau_0p25__tt_100__ridge	NA	static_shrink	normal	0.25	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p25__tt_1000__rhs	root_signoff	root__static_shrink__normal__tau_0p25__tt_1000__rhs	NA	static_shrink	normal	0.25	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p25__tt_1000__ridge	root_signoff	root__static_shrink__normal__tau_0p25__tt_1000__ridge	NA	static_shrink	normal	0.25	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p95__tt_100__rhs	root_signoff	root__static_shrink__normal__tau_0p95__tt_100__rhs	NA	static_shrink	normal	0.95	100	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p95__tt_100__ridge	root_signoff	root__static_shrink__normal__tau_0p95__tt_100__ridge	NA	static_shrink	normal	0.95	100	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p95__tt_1000__rhs	root_signoff	root__static_shrink__normal__tau_0p95__tt_1000__rhs	NA	static_shrink	normal	0.95	1000	rhs	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
signoff__root__static_shrink__normal__tau_0p95__tt_1000__ridge	root_signoff	root__static_shrink__normal__tau_0p95__tt_1000__ridge	NA	static_shrink	normal	0.95	1000	ridge	NA	not_started	FALSE	rerun_root_signoff	1	31	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000	tools/merge_reports/20260314_family_qspec_root_signoff.R	upstream_postprocess_repair | attempt_count=0
review__root__dynamic__gausmix__tau_0p05__lasttt_500	root_review	root__dynamic__gausmix__tau_0p05__lasttt_500	NA	dynamic	gausmix	0.05	500	default	NA	not_started	FALSE	rerun_root_review	1	32	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500	tools/merge_reports/20260314_dynamic_vb_mcmc_report.R	upstream_signoff_repair | attempt_count=0
review__root__dynamic__gausmix__tau_0p05__lasttt_5000	root_review	root__dynamic__gausmix__tau_0p05__lasttt_5000	NA	dynamic	gausmix	0.05	5000	default	NA	not_started	FALSE	rerun_root_review	1	32	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT5000	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000	tools/merge_reports/20260314_dynamic_vb_mcmc_report.R	upstream_signoff_repair | attempt_count=0
